0.00175,0.0012916149700159221,0.005,0.0021750331562459526,0.01819230769230769,0.001474637654821601,0.006999999999999999,0.01825197565702451,0.9942788461538462,0.0013619607667541376,0.007000000000000006,0.9942797789586962,0.9944487284739852,0.001367723379599595,0.00700866513092091,0.9944496690284377
0.0018846153846153848,0.0013251102443809397,0.005,0.0023038429433649135,0.018125,0.0015484949268439782,0.006999999999999999,0.018191026951177372,0.9944807692307691,0.001192772862112363,0.006000000000000005,0.994481484531976,0.9946497864336382,0.0012027378297558202,0.006083507360599927,0.9946505136130828
0.0017115384615384618,0.0013131954342445417,0.006,0.0021572774865200243,0.018317307692307692,0.0013954901473959929,0.006000000000000002,0.018370387961231353,0.9942980769230767,0.001150917758308792,0.0050000000000000044,0.9942987430267702,0.9944701013809125,0.0011544886543300688,0.005041801239136556,0.9944707715084519
0.0017211538461538466,0.0012744284599020394,0.006,0.002141620522300452,0.01838461538461538,0.0013888823142513683,0.007999999999999998,0.018437002926806646,0.994326923076923,0.0010691685095321271,0.0050000000000000044,0.9943274978984151,0.994500147422922,0.0010674587085394472,0.005041801239136556,0.9945007203075862
0.0019134615384615386,0.0012098202101256215,0.005,0.0022638462845343543,0.018278846153846152,0.0014508401463212666,0.007999999999999998,0.018336334253229402,0.9943653846153845,0.0011933928064692474,0.006000000000000005,0.9943661007434295,0.994537004620638,0.0011978738446866888,0.006094479550726284,0.9945377260122104
0.001721153846153846,0.0012968655316186763,0.005,0.0021550477417520866,0.018307692307692306,0.0013663322821793546,0.006000000000000002,0.01835860728754939,0.9939615384615385,0.0012703957357625968,0.006000000000000005,0.9939623503162248,0.9941334032096608,0.0012701028459522745,0.006094479550726284,0.9941342145497566
0.0017692307692307695,0.0013025918632212385,0.004,0.002197025961822727,0.01844230769230769,0.0013288725924120435,0.006000000000000002,0.01849012210302072,0.9937788461538462,0.0011763431829290598,0.0050000000000000044,0.9937795423765543,0.9939532802506276,0.0011692149642435314,0.0050544230408564594,0.9939539679404752
0.00175,0.0013569621047937021,0.007,0.0022144629493053513,0.018471153846153845,0.001379497753986732,0.006000000000000002,0.018522595348966043,0.9939711538461538,0.0012283253982653258,0.0050000000000000044,0.9939719128132033,0.994146193570847,0.0012246039155777906,0.005050892788510342,0.9941469478131257
0.0015,0.0013445044840729643,0.007,0.002014371442334384,0.01829807692307692,0.0014602410739610226,0.007000000000000001,0.018356250245540974,0.9943461538461539,0.0012917581249035908,0.006000000000000005,0.9943469929092621,0.9945176094548557,0.0012947614746590523,0.0060162561395138425,0.9945184522788287
0.001557692307692308,0.001459892798204211,0.007,0.002134875244058141,0.018221153846153845,0.0014607475086487974,0.009,0.018279612434874838,0.9945961538461537,0.0012366147242902146,0.007000000000000006,0.9945969226081178,0.9947664007323229,0.0012443306131118945,0.006977282137692886,0.9947671789844171
0.001528846153846154,0.0014002522490418451,0.007,0.0020731803884556027,0.018326923076923074,0.001274319635156101,0.008,0.01837117307087384,0.9944134615384616,0.0013200420806453706,0.007000000000000006,0.9944143376882696,0.9945853027711091,0.001322342097980418,0.006994437303017409,0.9945861818248447
0.0013653846153846155,0.001160716724101737,0.005,0.0017920765780341146,0.018269230769230767,0.0012802551520840952,0.006000000000000002,0.018314034131065884,0.9941249999999999,0.0014256408815255426,0.007000000000000006,0.9941260222310464,0.9942952967082519,0.0014235186643564793,0.006996959627911692,0.9942963157236068
0.0015192307692307695,0.0013227358683859725,0.006,0.002014371442334384,0.01846153846153846,0.0014995068222783021,0.006999999999999999,0.01852233578890425,0.9939999999999999,0.0013445044840729654,0.006000000000000005,0.9940009093015496,0.9941746043093975,0.0013410644820794643,0.006037719956028864,0.9941755088050059
0.0016250000000000004,0.0014154878202339888,0.006,0.002155047741752087,0.01850961538461538,0.001454404400352018,0.006999999999999999,0.018566667817520567,0.993875,0.0012761683937595274,0.007000000000000006,0.9938758193208893,0.9940507459138541,0.00127442673191438,0.006979550447827276,0.994051562855461
0.0016346153846153847,0.0014009453697393353,0.006,0.002152815687562543,0.01829807692307692,0.0014336599726433614,0.006000000000000002,0.018354154842977654,0.9939807692307692,0.0013154464672817466,0.007000000000000006,0.9939816396694657,0.994152540674139,0.0013173786619224016,0.006997205940313611,0.9941534135209639
0.0017403846153846154,0.0012784846221187342,0.006,0.002159504929019968,0.018182692307692306,0.0016158138166078506,0.006000000000000002,0.01825434616320601,0.9940096153846155,0.0013408894314803233,0.006000000000000005,0.9940105197942013,0.9941795632390293,0.0013394456972634675,0.006061163357064303,0.9941804655478417
0.0018653846153846155,0.0012173244013921895,0.005,0.0022274511131646552,0.01806730769230769,0.0016008676918671028,0.006000000000000002,0.01813809208862345,0.9939519230769231,0.0013543363950680497,0.007000000000000006,0.9939528457705549,0.9941199057191744,0.0013507743562665797,0.006996317261349305,0.9941208234105458
0.0018269230769230771,0.0013115046239713473,0.005,0.002248931370160572,0.018288461538461535,0.0014522732639335113,0.006000000000000002,0.01834603289752101,0.9937788461538463,0.0013654861825712124,0.007000000000000006,0.9937797842658024,0.9939507177033614,0.0013656528629841797,0.00698219261217059,0.9939516558821003
0.0017211538461538464,0.0013042587842645955,0.005,0.002159504929019968,0.018519230769230764,0.0015315952545201486,0.01,0.018582456573545174,0.993625,0.0012495191382780337,0.006000000000000005,0.993625785657295,0.9938010934538273,0.0012488902674783302,0.005980351705375142,0.9938018781814226
0.001951923076923077,0.001396284958878571,0.005,0.0023999198704572166,0.018432692307692306,0.001459481092433745,0.01,0.01849038211528444,0.9940384615384615,0.0012551668363139027,0.0050000000000000044,0.9940392539842369,0.9942133150738848,0.0012555626183680887,0.005069695626075399,0.9942141078800342
0.0019615384615384616,0.0014539275516489078,0.007,0.0024416261920159814,0.018365384615384613,0.0012638288308190581,0.006999999999999999,0.01840881895681022,0.994423076923077,0.0013636229154796809,0.006000000000000005,0.9944240118704974,0.9945964523167924,0.0013632964871916151,0.006018156542996089,0.9945973866537462
0.0017788461538461539,0.001337022601854517,0.007,0.0022252916835603996,0.01854807692307692,0.0013436446394637846,0.006999999999999999,0.018596680845288992,0.9941346153846153,0.0014810189599607823,0.007000000000000006,0.9941357185631531,0.9943110374829349,0.0014751692191120262,0.007013973355882719,0.9943121317698057
0.0018269230769230771,0.0014507445548109458,0.007,0.002332875412941654,0.01842307692307692,0.0012911854101226553,0.006000000000000002,0.01846826800425322,0.9938461538461537,0.0013428530961612389,0.006000000000000005,0.9938470610557897,0.994020480681074,0.001335659599834519,0.006012633871761319,0.9940213780397281
0.0016538461538461542,0.0014595127662315596,0.007,0.002205761685990718,0.018346153846153842,0.0013428530961612376,0.008,0.018395233496333104,0.9940192307692308,0.0012933317828738762,0.006000000000000005,0.9940200721545585,0.9941918776750547,0.0012900430624238142,0.006028410894684533,0.9941927146414592
0.0014423076923076926,0.0012544300197923411,0.004,0.0019115036368906428,0.01825961538461538,0.0013797658128192813,0.008,0.018311671351690092,0.9939230769230769,0.0013059943727961277,0.007000000000000006,0.9939239349475081,0.9940935825394145,0.0013071990426113454,0.007057501828538593,0.9940944420000468
0.0018365384615384615,0.0015573064574343947,0.006,0.00240791962554337,0.01829807692307692,0.001537229073642595,0.006999999999999999,0.01836253501855592,0.9936057692307692,0.001761873288635453,0.010000000000000009,0.9936073313166291,0.9937783482702179,0.00176185263349708,0.010040552540390157,0.993779910048188
0.002173076923076923,0.0015655074606872547,0.006,0.0026782600551621054,0.018432692307692306,0.0016158138166078504,0.006999999999999999,0.018503378069963335,0.9936826923076924,0.0018358838946284752,0.010000000000000009,0.9936843882549118,0.9938585566166153,0.001838743701444632,0.010040552540390157,0.9938602575505581
0.0018076923076923077,0.0014940711230426948,0.008,0.002345207879911715,0.017894230769230766,0.0013722403721845723,0.007999999999999998,0.017946769582895372,0.9940673076923076,0.0014227845333719263,0.006000000000000005,0.9940683258903592,0.9942320612978082,0.001425259426958517,0.006054367461321153,0.9942330828718803
0.0015673076923076923,0.0013499602777412713,0.007,0.0020685372014653627,0.017932692307692306,0.0012189562297067224,0.007000000000000001,0.01797407320816035,0.9942692307692307,0.001272722469828793,0.007000000000000006,0.9942700453483062,0.9944338301803239,0.0012753915712363098,0.0070476519375465285,0.9944346480441886
0.0017211538461538464,0.001281951117882056,0.006,0.0021461055963696734,0.018163461538461538,0.001428491518263752,0.007999999999999998,0.018219547828552802,0.9942211538461538,0.0011598800565412496,0.007000000000000006,0.9942218304165941,0.9943903914816179,0.0011640868805527194,0.007051687728244271,0.9943910728527438
0.001951923076923077,0.0015403534040821462,0.007,0.0024865020224589213,0.018249999999999995,0.0015111763120674723,0.007999999999999998,0.018312458978688634,0.9942596153846153,0.0011848011218026655,0.006000000000000005,0.9942603213135186,0.9944313469169808,0.0011881302516499436,0.00605939075699613,0.9944320566959893
0.0020865384615384617,0.0015696066197708274,0.007,0.0026109974516088084,0.01821153846153846,0.0015233634151687366,0.009,0.018275140744485916,0.9940673076923076,0.0012110423282074255,0.006000000000000005,0.9940680453802716,0.9942387033639383,0.001215588858053565,0.006047283434202244,0.9942394464730702
0.0019423076923076924,0.0013855498983111575,0.006,0.002385855756810896,0.01821153846153846,0.0016908866411253281,0.009,0.01828986688768485,0.9937307692307691,0.0011113987135999925,0.0050000000000000044,0.9937313907304512,0.9939019297987612,0.0011146317045876602,0.005079697991398069,0.993902554811858
0.0018076923076923077,0.001217476291641878,0.005,0.0021794494717703367,0.018249999999999995,0.0015796177726565082,0.008,0.01831823387523187,0.9938269230769231,0.0011884241965754146,0.006000000000000005,0.9938276336390608,0.9939981203763393,0.0011873353476385402,0.006025343105448444,0.9939988295148657
0.0018461538461538461,0.0012692307692307692,0.006,0.0022403639814170305,0.01796153846153846,0.0013862170223800075,0.006000000000000002,0.018014951055677658,0.9939423076923076,0.0013216170389462824,0.007000000000000006,0.9939431863503605,0.9941080830902396,0.0013170114899914475,0.006965110871048119,0.994108955489596
0.0018942307692307694,0.0013722403721845727,0.007,0.0023390497741933255,0.01823076923076923,0.0014559610177498229,0.007000000000000001,0.01828881541354631,0.9941634615384616,0.0012718140959568577,0.007000000000000006,0.994164275041721,0.9943344237079178,0.001269457266132423,0.006965110871048119,0.9943352340595739
0.0018750000000000001,0.0013565191597501418,0.007,0.002314253493195858,0.018576923076923078,0.0015297832154885648,0.007999999999999998,0.01863980438986171,0.994201923076923,0.0011298383792886538,0.0050000000000000044,0.9942025650664029,0.9943793354374056,0.0011294762511335984,0.005071053794448721,0.9943799769009523
0.0018365384615384615,0.0013665690961947574,0.006,0.002289188636915843,0.01850961538461538,0.0013867171548140671,0.005999999999999998,0.018561488252665685,0.9938269230769231,0.0013188158127384571,0.008000000000000007,0.9938277981157964,0.994002878509025,0.0013187320553181875,0.007997872372092374,0.9940037532818784
0.0016923076923076922,0.0014483207987509793,0.007,0.0022274511131646552,0.018355769230769228,0.00126276763523291,0.006999999999999999,0.01839915340861764,0.9938365384615384,0.0014942876932034124,0.008000000000000007,0.9938376618326169,0.9940093339567102,0.001494144730610771,0.00797230045864672,0.9940104569176013
0.0015961538461538463,0.0014245055199371328,0.006,0.002139374459257443,0.018144230769230767,0.0014898261981156446,0.007999999999999998,0.018205292975057897,0.9939423076923076,0.0013360887455909048,0.006000000000000005,0.9939432056983165,0.9941113187154129,0.0013385705559828863,0.0060271902651917175,0.9941122199074061
0.0016346153846153845,0.0016586468784692,0.011,0.0023287500774185543,0.018201923076923074,0.0019873629981436536,0.011000000000000001,0.018310095996051344,0.9939423076923076,0.002156505912692868,0.018000000000000016,0.9939446471199799,0.9941136586681814,0.0021628407550885933,0.01802224840020017,0.9941160114547846
0.0017211538461538464,0.0016609585437402311,0.011,0.0023918933601132487,0.018307692307692306,0.002274765089634038,0.011000000000000001,0.01844847294076542,0.994076923076923,0.0027759000885794072,0.018000000000000016,0.9940807988364851,0.9942509482792052,0.0027845590276065362,0.01802224840020017,0.9942548475733356
0.0017403846153846154,0.0013155518899488263,0.006,0.0021816542770602735,0.017971153846153845,0.002068336059071262,0.009,0.01808978674875369,0.9939615384615383,0.002174693068188799,0.01100000000000001,0.9939639174692254,0.9941285191788624,0.0021809598830448843,0.0110405005072588,0.9941309115155655
0.0015961538461538465,0.001267335414661185,0.007,0.0020380986614602723,0.01769230769230769,0.0015997411033142632,0.009,0.017764484880708562,0.9940192307692306,0.001460905733485286,0.008000000000000007,0.9940203043120474,0.9941800499870215,0.0014575190048690158,0.007926749616218642,0.9941811183853001
0.002,0.001474135992056677,0.007,0.002484567753770648,0.017990384615384616,0.0014773624646886778,0.006999999999999999,0.01805094286904533,0.9940673076923078,0.0014227845333719263,0.008000000000000007,0.9940683258903592,0.9942342953783491,0.0014184665537020254,0.00794189815636026,0.9942353072355891
0.002259615384615385,0.001454404400352018,0.005,0.002687220468468087,0.018240384615384613,0.0015410735038857482,0.006999999999999999,0.018305369115686754,0.9939326923076923,0.001339233585911412,0.007000000000000006,0.9939335945547948,0.9941048789921637,0.0013370268878562688,0.006926482524604816,0.9941057781126328
0.001980769230769231,0.0013007451210066041,0.006,0.002369680277038364,0.018269230769230767,0.001462550257063965,0.006999999999999999,0.0183276797809719,0.9939903846153846,0.001333699253289457,0.006000000000000005,0.9939912793689583,0.9941621650400907,0.0013312757442157355,0.006005127695267509,0.9941630563908054
0.001605769230769231,0.001220169197210979,0.006,0.002016756726109446,0.01849038461538461,0.001255719164981476,0.005999999999999998,0.018532974770558392,0.9938173076923077,0.001253950856883671,0.006000000000000005,0.9938180987794186,0.9939921425897382,0.0012539509315154297,0.006005127695267509,0.9939929335377978
0.0016346153846153847,0.001233020777070034,0.005,0.0020475125621855638,0.018788461538461535,0.0012608992282911928,0.005999999999999998,0.018830723667617077,0.993576923076923,0.0012144348772189968,0.006000000000000005,0.9935776652698453,0.9937574595045616,0.0012153450764591227,0.005999016463108631,0.9937582026753868
0.0017692307692307693,0.0013245519505940434,0.006,0.0022101165997782525,0.018586538461538456,0.0012980056960515422,0.005999999999999998,0.01863180696468356,0.9934038461538461,0.0012748999264590181,0.006000000000000005,0.9934046642346093,0.9935810132003542,0.0012751380271031666,0.006016672638518683,0.9935818314407882
0.0015096153846153846,0.0012709414462371245,0.005,0.001973380543440816,0.018317307692307692,0.0014023635479824977,0.008,0.018370911371387775,0.9936057692307692,0.0013474924663038252,0.007000000000000006,0.9936066829407978,0.9937775403363821,0.0013510451399925067,0.0070580175166474746,0.9937784587120009
0.0015673076923076927,0.0011160061265764688,0.005,0.0019240382212739632,0.018249999999999995,0.0015238488719736562,0.008,0.018313509095326745,0.9938461538461539,0.0013781902205514563,0.007000000000000006,0.9938471094303575,0.994016732038099,0.0013783649141428645,0.0070580175166474746,0.9940176877005451
0.0017307692307692306,0.0013172725991956698,0.007,0.0021750331562459526,0.018076923076923074,0.0015297832154885648,0.007000000000000001,0.0181415375482726,0.9938461538461538,0.001392073928527221,0.006000000000000005,0.9938471287801838,0.9940141067025926,0.0013846352257698557,0.005997387799143383,0.9940150710821549
0.001798076923076923,0.0014436852395885737,0.007,0.0023059288133651682,0.018192307692307688,0.001647124085027989,0.007999999999999998,0.018266720475309105,0.9939230769230769,0.0012986110012410883,0.0050000000000000044,0.9939239252733425,0.9940935910080301,0.001300742920060403,0.00507598572945267,0.9940944420000469
0.0016730769230769232,0.0013188158127384558,0.005,0.0021303665267886503,0.018471153846153842,0.0014541501005030052,0.006999999999999999,0.018528304750383313,0.993798076923077,0.0011797963293290192,0.0050000000000000044,0.9937987772257442,0.9939730551902424,0.001188153871163316,0.00507598572945267,0.9939737653247425
0.001711538461538462,0.0012532502123177782,0.005,0.0021213203435596424,0.018701923076923074,0.001207984714723625,0.005000000000000001,0.01874089522531285,0.9939038461538462,0.0013482127112562404,0.008000000000000007,0.9939047605665862,0.9940827762630371,0.0013520976080684051,0.008011146699104188,0.9940836957876179
0.0017788461538461539,0.0012931530545473753,0.005,0.002199213145999828,0.01842307692307692,0.0012533977489846402,0.005000000000000001,0.01846566460300764,0.9940192307692308,0.001407266644344286,0.008000000000000007,0.9940202269262237,0.9941931605462714,0.0014100954470499865,0.008011146699104188,0.9941941605371427
0.0017788461538461539,0.0013225611136761448,0.007,0.002216632928218278,0.018567307692307692,0.0014057876458859083,0.006999999999999999,0.018620449883022534,0.9936346153846153,0.0012638288308190592,0.007000000000000006,0.9936354191321111,0.9938115437048373,0.0012634746690236556,0.007000442312767752,0.9938123468589182
0.001903846153846154,0.0012209645522576905,0.007,0.002261721604306024,0.018490384615384617,0.001467567272129238,0.008,0.018548533012696097,0.9937307692307691,0.001367414525740861,0.007000000000000006,0.9937317100397176,0.9939064388945495,0.001365915061501082,0.007000442312767752,0.9939073774753863
0.001903846153846154,0.0012443660014489829,0.005,0.0022744399141496185,0.018374999999999996,0.001388049960306794,0.006999999999999999,0.01842735216172708,0.9936923076923077,0.0013733516208736263,0.007000000000000006,0.9936932567254033,0.9938657617289249,0.0013698573420529287,0.006980153638259101,0.9938667057740458
0.001903846153846154,0.0012824198188253237,0.005,0.00229548050944258,0.01890384615384615,0.0013624019426198859,0.006999999999999999,0.01895287678590083,0.993576923076923,0.001190445195426321,0.006000000000000005,0.9935776362372338,0.9937603265883508,0.0011888225327394456,0.005982828373595983,0.9937610376745508
0.001798076923076923,0.001318360051295575,0.006,0.002229608451310195,0.018788461538461535,0.0013493094880992116,0.005999999999999998,0.018836850136817542,0.9939230769230769,0.0013494465225268345,0.006000000000000005,0.9939239929924992,0.9941040607124193,0.0013484799425627018,0.0060200638165641696,0.994104975303452
0.0016923076923076922,0.0013378867023789297,0.006,0.0021572774865200243,0.01850961538461538,0.0014870931396241327,0.009,0.018569257058167615,0.9938846153846155,0.001463055892431558,0.006000000000000005,0.993885692235666,0.9940604119830524,0.001462091891619063,0.006035197631134581,0.9940614872253201
0.0015961538461538465,0.001274899926459017,0.005,0.0020428110345983848,0.01819230769230769,0.0016645450006448003,0.01,0.01826829957140974,0.9939615384615383,0.0013722740596085606,0.0050000000000000044,0.9939624857492978,0.994131497562061,0.0013756736861111043,0.0051277552253622405,0.9941324493864371
0.0016442307692307696,0.0013581539311107987,0.005,0.002132622076945872,0.01808653846153846,0.0014352068795063131,0.009,0.01814339252476483,0.993875,0.0013206022810124886,0.0050000000000000044,0.9938758773686905,0.9940428756691932,0.0013235240595783646,0.0051277552253622405,0.9940437567756338
0.0018653846153846158,0.001366196941454722,0.006,0.002312175133106021,0.01825961538461538,0.0013300895885651714,0.006999999999999999,0.01830799531100258,0.9938365384615383,0.0011776000441174107,0.0050000000000000044,0.9938372361322938,0.994007846708599,0.0011753514219594266,0.0050774666693461645,0.9940085415977222
0.002057692307692308,0.0012847247765491604,0.007,0.00242582262018792,0.018394230769230767,0.0014898261981156446,0.006999999999999999,0.018454465792655923,0.9937115384615385,0.001260899228291194,0.006000000000000005,0.993712338425191,0.9938858440931343,0.001261892553491148,0.006071239976580767,0.9938866451771743
0.0020384615384615385,0.0012703957357625957,0.007,0.002401922307076307,0.018788461538461535,0.001438970498194649,0.008,0.018843484897357047,0.9935576923076924,0.0012155002379277305,0.006000000000000005,0.9935584358177506,0.9937392646800804,0.0012187582016657066,0.00605417571958744,0.9937400120446301
0.0019903846153846157,0.0013832458504691916,0.008,0.0024238399287081643,0.018999999999999996,0.001386750490563073,0.006999999999999999,0.019050540069065678,0.9939326923076922,0.001162428021567549,0.006000000000000005,0.9939333720511264,0.9941181987775759,0.0011631909018974666,0.006041551726911676,0.9941188792864997
0.0018173076923076923,0.0014984891306099664,0.008,0.002355435612169631,0.018730769230769224,0.0014426922564239274,0.006999999999999999,0.018786247015385404,0.9938461538461538,0.0011829658845561317,0.006000000000000005,0.9938468578825798,0.9940264810112693,0.0011845358904990114,0.006024487177621385,0.9940271867896385
0.0015384615384615385,0.0014068723967824526,0.006,0.0020847431127488697,0.01838461538461538,0.0015147206667319398,0.006999999999999999,0.018446909267908856,0.9938557692307691,0.0011130197077421798,0.0050000000000000044,0.9938563924663129,0.9940291320538687,0.0011171793817522128,0.005065429036686608,0.9940297598470271
0.0015576923076923075,0.001433305238016468,0.007,0.002116782754741079,0.018105769230769227,0.0013581539311107985,0.006999999999999999,0.018156636845475034,0.9939615384615383,0.0011596010332062577,0.0050000000000000044,0.9939622148831335,0.9941296084663145,0.0011620743377209776,0.005065429036686608,0.9941302876616093
0.0016346153846153847,0.0013732169719570925,0.007,0.002134875244058141,0.018355769230769228,0.0013149895380599422,0.005999999999999998,0.01840281124009214,0.9940096153846153,0.0012897166676600872,0.006000000000000005,0.9940104520809394,0.9941822528452824,0.0012837941729822906,0.005994977777227906,0.9941830817309254
0.001653846153846154,0.001238557091392663,0.005,0.0020662116951635835,0.018499999999999996,0.0015063966175050876,0.006999999999999999,0.01856122923648191,0.994048076923077,0.001340061764451319,0.006000000000000005,0.9940489801815602,0.9942235109658925,0.0013318048626423655,0.005994977777227906,0.9942244029702443
0.001605769230769231,0.0011962945131238282,0.004,0.00200240240326848,0.01844230769230769,0.0014598927982042108,0.006999999999999999,0.0185,0.993903846153846,0.0013694414271830724,0.006000000000000005,0.993904789589642,0.9940780280313273,0.0013654925715526798,0.0060311863334500115,0.9940789658697218
0.0015865384615384617,0.001252770598153402,0.005,0.0020215188501566,0.018403846153846153,0.0013764449105271072,0.005999999999999998,0.018455247325521104,0.9935480769230769,0.0014798636091799648,0.006000000000000005,0.9935491790313382,0.9937215178445107,0.0014828415139791443,0.006047833796376301,0.9937226241996072
0.001557692307692308,0.0013504053741585204,0.005,0.00206155281280883,0.018499999999999996,0.001441153384245784,0.005999999999999998,0.01855604815355153,0.9934615384615384,0.001379263159772394,0.0050000000000000044,0.9934624959047174,0.9936369521981636,0.00138380585775785,0.005113764907121898,0.993637915788396
0.0015000000000000002,0.0012325707968432358,0.005,0.001941450686788302,0.01899038461538461,0.001437781359138583,0.005999999999999998,0.01904473478620595,0.9938365384615385,0.0013309234570480426,0.006000000000000005,0.9938374296324632,0.9940208923920456,0.0013316082115322676,0.0060337086583442945,0.9940217843147642
0.0012596153846153846,0.00111799264057448,0.005,0.0016842026189085627,0.018999999999999996,0.0013867504905630728,0.005999999999999998,0.019050540069065678,0.9940192307692308,0.0013656554444293084,0.007000000000000006,0.9940201688868521,0.9942031950672691,0.0013648030130163067,0.007052561235407873,0.9942041318407557
0.0015000000000000002,0.0013728129459672882,0.006,0.0020333753673671233,0.01842307692307692,0.001432401880733544,0.006000000000000002,0.018478677941387973,0.9937788461538463,0.0012477420434932032,0.007000000000000006,0.9937796294566903,0.9939527074402655,0.0012503795779793896,0.007074253494478766,0.9939534939205773
0.001634615384615385,0.0014348525273169814,0.006,0.0021750331562459526,0.01825961538461538,0.0015871793577316546,0.007999999999999998,0.018328466720042142,0.9935865384615384,0.0012216837130266404,0.006000000000000005,0.9935872895337766,0.9937579517680729,0.0012242068206423846,0.006095011774993941,0.9937587058157605
